fips,PST045212,PST040210,PST120212,POP010210,AGE135212,AGE295212,AGE775212,SEX255212,RHI125212,RHI225212,RHI325212,RHI425212,RHI525212,RHI625212,RHI725212,RHI825212,POP715211,POP645211,POP815211,EDU635211,EDU685211,VET605211,LFE305211,HSG010211,HSG445211,HSG096211,HSG495211,HSD410211,HSD310211,INC910211,INC110211,PVY020211,BZA010211,BZA110211,BZA115211,NES010211,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030212,LND110210,POP060210
16031,23249,22952,1.3,22952,8.8,32.1,13.3,49.1,95.7,0.6,1.4,0.7,0.1,1.5,25.9,71.9,83.4,10.3,18.2,77.3,15.8,1393,16.6,8392,67.8,9.4,120000,7569,2.92,17651,39551,18.0,639,6645,-1.6,1449,2218,0.0,0.0,0.0,0.0,6.6,24.7,371255,335892,318904,15216,33455,38,2565.08,8.9
16033,869,982,-11.5,982,7.4,28.3,15.7,45.6,93.8,0.9,2.2,1.0,0.0,2.1,40.7,56.0,78.8,31.3,40.8,70.4,7.1,43,16.8,538,75.9,10.2,79700,323,2.59,19165,39792,11.9,14,77,-40.8,47,112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,1764.19,0.6
16035,8590,8761,-2.0,8761,3.8,16.6,24.1,45.7,94.7,0.3,2.1,0.7,0.1,2.0,3.4,91.8,87.0,2.0,4.8,85.4,14.2,1019,23.1,4480,80.5,5.8,127600,3612,2.21,20238,42043,10.3,237,1883,-2.8,525,927,0.0,0.0,0.0,0.0,0.0,15.1,0,13677,69845,8489,0,15,2457.27,3.6
16037,4331,4366,-0.8,4368,4.7,18.7,20.7,47.7,97.4,0.2,0.6,0.3,0.1,1.4,4.4,93.3,85.0,1.2,2.3,90.2,22.0,486,22.9,3115,79.9,4.6,144900,1887,2.23,23579,43445,15.8,155,932,-2.0,451,318,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35092,8542,11270,8,4920.94,0.9
16039,26223,27038,-3.0,27038,8.6,26.9,11.0,48.1,89.0,2.8,1.5,2.8,0.5,3.4,15.8,74.9,80.7,8.6,13.6,84.8,16.2,4274,17.6,12220,67.6,11.1,144400,9532,2.72,20435,43691,11.8,426,3720,-12.2,1209,1852,0.0,0.0,0.0,0.0,6.5,19.8,0,53448,241226,8319,26980,49,3074.74,8.8
16041,12786,12786,0.0,12786,8.4,34.3,13.4,49.4,97.5,0.3,0.8,0.1,0.1,1.3,6.7,91.5,87.5,2.9,6.4,90.9,18.0,870,22.6,4591,79.5,5.0,167000,4129,3.05,18722,46344,11.3,289,1956,1.2,916,1047,0.0,0.0,0.0,0.0,0.0,16.4,0,49543,113519,9319,5841,37,663.65,19.3
16043,12957,13242,-2.2,13242,7.9,30.4,14.9,47.5,96.6,0.7,0.9,0.3,0.1,1.4,12.4,85.4,88.7,5.5,12.2,87.2,18.6,1094,20.8,8643,82.5,4.3,139800,4514,2.81,18709,42178,10.4,279,1330,-1.8,1101,1438,0.0,0.0,0.0,0.0,0.0,0.0,0,76724,68167,5412,10050,59,1863.53,7.1
16045,16673,16719,-0.3,16719,5.8,23.5,20.1,50.5,95.8,0.2,0.8,0.9,0.1,2.2,7.8,88.7,79.8,4.7,8.0,84.0,12.9,1590,30.8,7132,75.9,8.2,160400,6491,2.56,20660,44442,16.5,331,2109,-5.3,1219,1753,0.0,0.0,0.0,0.0,0.0,0.0,0,13552,113895,6914,9205,18,560.90,29.8
16047,15291,15464,-1.1,15464,7.7,29.1,15.8,48.3,95.2,0.4,1.7,0.7,0.2,1.8,28.7,68.9,90.8,15.2,14.8,76.6,12.1,1235,19.7,6105,73.3,6.0,124700,5357,2.82,18339,40854,17.1,332,2521,-0.7,870,1141,0.0,0.0,0.0,0.0,3.4,34.3,0,118908,88226,6158,0,14,728.97,21.2
16049,16308,16267,0.3,16267,5.3,20.3,22.7,47.9,94.5,0.3,2.8,0.5,0.1,1.9,3.0,92.1,87.7,1.2,2.8,87.8,13.9,1946,18.7,8854,77.0,4.1,142300,6710,2.30,19299,36706,17.1,465,2974,-4.8,1210,1617,0.0,0.0,0.0,0.0,0.0,23.5,0,64841,97645,6395,14650,2,8477.35,1.9
16051,26684,26140,2.1,26140,9.6,34.8,10.2,49.6,96.3,0.3,1.3,0.5,0.1,1.5,10.3,87.4,85.8,4.3,9.1,87.3,19.8,1537,25.8,8857,81.5,5.3,158200,8155,3.08,19648,52799,10.6,424,3221,-5.0,2001,2929,0.0,1.0,0.0,0.0,0.0,0.0,0,0,92388,4058,7387,54,1093.50,23.9
16053,22499,22374,0.6,22374,9.5,31.0,11.6,48.7,95.2,0.5,2.3,0.5,0.1,1.4,32.8,64.8,87.7,15.6,19.7,71.7,12.4,1448,17.8,8204,64.0,9.9,135900,7481,2.90,17415,39232,17.1,526,5347,-1.3,1111,1719,0.0,0.0,0.0,0.0,0.0,0.0,764164,103712,300421,15013,14045,63,597.19,37.5
16055,142357,138494,2.8,138494,6.3,24.1,15.6,50.7,95.0,0.4,1.4,0.8,0.1,2.3,4.1,91.6,83.3,2.5,3.6,91.8,23.1,13492,21.3,64319,70.7,15.6,212300,55301,2.46,24766,48075,12.8,4293,42855,-1.3,10781,15155,0.2,1.2,0.6,0.0,1.8,24.1,992158,843286,2175172,16242,303725,878,1244.13,111.3
16057,38184,37244,2.5,37244,5.9,18.5,11.0,48.7,93.7,0.9,0.8,1.9,0.2,2.5,3.8,90.5,68.1,4.1,6.1,93.7,43.7,2341,18.4,16298,54.2,35.8,187300,14801,2.29,21818,39578,21.3,877,7943,-5.7,2373,3444,0.0,0.0,0.0,0.0,0.0,26.2,0,0,361668,9697,55179,186,1076.00,34.6
16059,7758,7936,-2.2,7936,4.6,18.2,24.5,49.0,96.2,0.5,0.9,0.4,0.0,1.9,2.7,94.0,86.3,1.4,1.9,90.2,21.2,904,15.7,4757,74.3,5.8,173300,3650,2.13,24019,40270,19.7,294,1573,-5.8,728,1013,0.0,0.0,0.0,0.0,0.0,27.3,0,0,122983,15806,7704,13,4563.39,1.7
16061,3889,3821,1.8,3821,5.4,22.3,23.0,49.6,91.1,0.4,5.3,0.5,0.2,2.6,3.8,88.1,84.4,1.2,4.1,88.8,15.2,547,20.7,1892,71.5,7.2,117400,1639,2.27,18865,35344,18.2,130,789,6.6,321,438,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29657,8193,0,5,478.80,8.0
16063,5277,5206,1.4,5208,7.7,31.1,11.6,48.7,96.0,0.5,1.5,0.4,0.1,1.5,28.8,68.5,87.4,14.1,20.5,75.5,10.8,235,31.5,2005,76.1,2.2,121600,1746,2.91,18147,45077,15.0,83,643,-1.4,259,383,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16924,3721,2350,3,1201.41,4.3
16065,37456,37536,-0.2,37536,9.7,26.6,5.8,50.6,95.9,0.6,0.4,1.2,0.3,1.6,6.3,90.2,57.1,3.3,9.9,94.8,30.9,965,15.5,11463,50.5,42.8,174900,9943,3.58,14314,33791,36.0,735,13047,2.5,2474,2942,0.0,0.0,0.0,0.0,0.0,15.2,0,161967,407686,10971,32041,55,469.21,80.0
16067,20037,20069,-0.2,20069,8.2,28.8,15.3,49.8,94.9,0.6,2.0,0.6,0.0,1.8,32.6,64.8,88.9,10.6,25.0,75.8,10.0,1538,17.0,7650,75.1,8.6,106400,6728,2.91,19537,43194,15.5,410,4380,-0.9,1110,1796,0.0,0.0,0.0,0.0,0.0,17.8,381084,347045,162891,8722,18923,60,757.59,26.5
16069,39531,39265,0.7,39265,5.7,21.6,18.4,50.5,90.5,0.5,5.7,0.8,0.1,2.4,3.1,88.2,83.3,1.7,4.6,90.1,19.7,4127,15.4,17501,67.2,18.7,164700,16166,2.37,24580,44540,11.3,1119,16119,-1.6,2183,3205,0.0,1.2,0.0,0.0,0.8,27.0,0,0,702969,18133,64508,14,848.09,46.3
16071,4215,4286,-1.7,4286,7.3,28.0,17.7,49.2,97.8,0.2,0.5,0.5,0.0,0.9,3.2,94.9,85.6,0.9,3.6,93.1,14.1,411,19.2,1921,82.5,4.2,122500,1560,2.68,18902,44435,15.4,82,592,3.5,291,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24106,5834,2135,10,1200.06,3.6
16073,11439,11526,-0.8,11526,6.9,28.1,15.0,48.7,91.8,0.8,4.6,0.8,0.2,1.8,25.9,68.7,86.7,11.8,21.5,75.3,8.9,1162,25.6,4776,68.1,5.4,135100,3873,2.93,16665,32169,24.8,184,1687,5.2,643,999,0.0,0.0,0.0,0.0,4.0,21.6,0,34609,50935,4653,4150,16,7665.51,1.5
16075,22639,22623,0.1,22623,7.2,27.3,16.3,50.5,94.6,0.4,1.5,0.9,0.1,2.5,15.5,80.5,86.0,4.3,9.8,83.2,14.6,2078,20.1,8942,76.0,7.0,135500,8361,2.68,19590,44943,16.5,472,4356,-2.0,1417,2215,0.0,0.0,0.0,0.0,1.9,21.9,0,133096,145621,6401,12757,49,406.87,55.6
16077,7778,7817,-0.5,7817,9.7,30.8,13.1,49.2,93.6,0.9,2.7,0.5,0.2,2.1,30.7,65.1,90.8,12.7,24.7,81.8,15.9,413,16.4,2931,74.2,7.1,135600,2597,2.93,18293,41797,12.9,157,2144,-0.2,368,493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50445,6572,2596,9,1404.24,5.6
16079,12702,12765,-0.5,12765,4.9,20.3,20.6,49.8,95.5,0.3,1.6,0.5,0.1,1.9,3.3,92.8,81.6,1.7,2.0,83.3,12.9,1675,17.9,7013,70.0,12.5,140100,5792,2.15,19717,37934,16.5,356,3974,-0.9,790,1217,0.0,0.0,0.0,0.0,0.0,18.2,0,25007,623117,48689,11068,3,2629.67,4.9
16081,10052,10170,-1.2,10170,8.9,29.0,7.8,47.6,97.4,0.3,0.5,0.4,0.2,1.2,16.9,81.4,81.6,10.0,15.5,88.7,33.2,397,26.7,5563,65.3,14.2,263100,3812,2.55,23576,52444,7.2,402,1696,-2.5,1303,1459,0.0,0.0,0.0,0.0,0.0,0.0,0,0,84074,9987,10730,10,449.46,22.6
16083,78595,77230,1.8,77230,7.9,27.2,14.4,50.7,95.0,0.6,1.2,1.2,0.2,1.7,14.4,82.0,83.4,8.0,13.2,83.8,17.3,5818,15.8,31374,67.8,16.1,150900,27940,2.66,20619,43146,13.8,2439,25427,-5.1,5137,7234,0.0,0.0,0.6,0.0,3.7,22.7,970292,497639,1259106,17270,112044,274,1921.21,40.2
16085,9545,9862,-3.2,9862,4.7,18.4,19.1,48.7,96.8,0.2,1.0,0.4,0.0,1.5,4.2,93.4,78.8,2.3,3.3,93.5,36.8,1337,14.7,12028,77.2,10.3,278500,4019,2.41,27678,52675,13.5,549,2834,1.2,1220,2058,0.0,0.0,0.0,0.0,0.0,10.4,0,20494,135620,15201,43204,59,3664.52,2.7
16087,10099,10198,-1.0,10198,5.0,23.9,21.3,50.4,95.2,0.4,1.3,1.2,0.1,1.8,17.3,79.1,88.0,9.0,15.5,78.5,17.8,1212,22.4,4554,75.8,6.6,145900,4041,2.48,20896,37878,13.0,206,1566,-5.5,669,992,0.0,0.0,0.0,0.0,0.0,0.0,0,63380,76253,7645,0,14,1452.98,7.0
17000,12875255,12830632,0.3,12830632,6.3,23.8,13.2,50.9,77.9,14.8,0.6,5.0,0.1,1.7,16.3,63.0,86.7,13.7,22.0,86.6,30.7,770388,28.1,5297318,68.7,32.9,198500,4773002,2.62,29376,56576,13.1,312437,5038462,1.2,920076,1123817,9.5,0.5,5.3,0.1,5.0,30.5,257760713,231082768,165450520,12947,25469026,13797,55518.93,231.1
17001,67197,67103,0.1,67103,6.2,22.7,17.9,51.3,93.8,3.6,0.2,0.7,0.0,1.7,1.3,92.7,87.1,1.1,2.4,89.9,21.2,6345,16.7,29830,74.9,15.9,99900,26722,2.43,24798,45792,12.7,1815,29913,3.0,3878,5561,0.0,0.5,1.5,0.0,0.0,24.6,0,0,928289,13888,0,138,855.20,78.5
17003,7748,8238,-5.9,8238,6.5,22.4,17.8,49.2,61.0,36.0,0.4,0.4,0.1,2.0,2.2,59.6,86.6,1.7,3.6,75.8,7.9,785,26.9,3924,67.4,17.0,56300,3168,2.46,14617,27727,25.8,114,1209,-4.0,388,383,0.0,0.0,0.0,0.0,0.0,43.1,0,0,22853,2785,0,0,235.51,35.0
17005,17644,17768,-0.7,17768,5.1,20.1,15.6,47.6,91.2,6.5,0.6,0.4,0.0,1.2,3.2,88.4,88.1,1.9,4.2,88.4,22.8,1414,23.7,7077,80.2,7.4,107300,6434,2.62,24166,50672,10.5,313,3695,-4.2,1053,1349,0.0,0.0,0.0,0.0,0.0,26.9,0,217636,104527,5708,13125,24,380.28,46.7
17007,53940,54167,-0.4,54165,6.2,27.4,13.0,50.1,93.2,2.5,0.7,1.4,0.1,2.1,20.1,75.1,90.1,10.6,18.9,85.5,19.8,3468,32.2,20123,83.2,11.8,171300,17960,2.99,26323,61613,10.2,850,12250,7.8,3054,3425,1.3,0.0,0.0,0.0,0.0,27.8,5553679,146167,454857,8556,40186,49,280.72,193.0
17009,6914,6937,-0.3,6937,4.2,15.3,12.7,35.8,78.9,18.9,1.2,0.3,0.0,0.7,6.0,74.5,79.6,2.5,5.7,79.9,10.7,391,18.9,2449,73.3,14.5,80000,2128,2.35,19704,42014,12.1,121,0,0.0,331,373,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30018,4597,0,0,305.61,22.7
17011,34323,34978,-1.9,34978,5.4,22.6,19.2,51.1,96.9,0.8,0.4,0.8,0.0,1.0,8.2,89.3,89.9,3.4,7.5,88.5,16.3,3017,20.1,15727,75.7,11.6,103800,14404,2.39,25344,48046,10.7,772,9818,1.2,2026,2918,0.0,0.0,0.0,0.0,0.0,28.7,0,977575,331951,9525,27440,17,869.03,40.2
17013,5014,5089,-1.5,5089,5.4,20.9,21.8,49.8,98.9,0.2,0.2,0.3,0.0,0.4,0.8,98.1,88.2,2.4,2.8,85.8,13.9,533,37.8,2852,79.8,6.5,109400,2084,2.41,24643,48958,12.4,93,628,4.0,353,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22307,4376,5376,8,253.83,20.0
17015,15011,15388,-2.4,15387,4.5,19.7,22.5,50.0,97.1,0.9,0.4,0.5,0.0,1.1,3.2,94.3,88.4,2.1,3.6,89.1,16.2,1470,24.4,8445,76.1,11.8,102500,6893,2.20,26196,45433,13.1,411,3474,2.4,1068,1669,0.0,0.0,0.0,0.0,0.0,0.0,320789,301803,88717,5593,12957,15,444.81,34.6
17017,13338,13642,-2.2,13642,6.1,24.4,15.8,49.2,94.2,3.7,0.6,0.5,0.0,0.9,17.9,78.0,82.3,10.3,17.6,81.8,13.1,1094,22.1,5808,70.8,10.0,76900,5082,2.64,19975,41139,15.5,260,4327,-7.8,777,1166,0.0,0.0,0.0,0.0,0.0,0.0,0,331272,115401,8480,8121,11,375.82,36.3
17019,203276,201081,1.1,201081,5.6,19.2,10.6,50.0,74.8,12.7,0.4,9.4,0.1,2.6,5.5,70.2,72.4,11.5,15.7,92.9,42.1,11185,17.2,88119,54.6,35.8,147800,78900,2.31,25226,44462,21.8,4107,67327,-1.5,11515,13525,8.8,0.0,0.0,0.0,1.9,28.3,3248908,2575981,2347059,12163,374499,642,996.27,201.8
17021,34638,34800,-0.5,34800,6.0,22.2,17.9,49.3,96.7,1.5,0.2,0.6,0.0,0.9,1.5,95.4,87.5,1.6,2.5,87.1,12.8,3334,24.9,15573,74.5,10.5,82000,14063,2.35,23125,43964,15.8,736,8675,-2.5,1930,2949,0.0,0.0,0.0,0.0,0.0,30.7,392440,0,369948,10703,29295,36,709.38,49.1
17023,16209,16335,-0.8,16335,5.2,22.3,18.2,51.1,98.2,0.5,0.2,0.3,0.0,0.8,1.2,97.1,90.0,1.0,2.3,89.0,17.4,1472,23.0,7724,77.2,7.5,84700,6676,2.42,24338,47933,10.2,326,3531,4.3,1107,1452,0.0,0.0,0.0,0.0,0.0,21.4,664438,176069,109618,6513,17035,5,501.42,32.6
17025,13766,13815,-0.4,13815,6.3,22.9,18.4,50.7,97.8,0.5,0.2,0.6,0.0,0.8,1.3,96.7,92.1,0.8,1.5,86.0,13.6,1064,21.2,6374,75.8,9.9,71500,5535,2.45,21577,38905,16.9,354,4468,-1.3,1022,732,0.0,0.0,0.0,0.0,0.0,41.8,737102,168802,114775,8375,0,3,468.32,29.5
17027,38061,37762,0.8,37762,5.5,21.9,15.4,48.4,94.3,3.8,0.3,0.5,0.1,1.0,2.9,91.9,88.8,1.1,3.3,88.1,19.5,3693,25.3,15421,80.6,7.9,125200,14022,2.52,26380,57246,8.0,856,8803,-0.6,2232,2876,0.0,0.0,0.0,0.0,0.0,0.0,0,281952,383207,10581,32422,88,474.09,79.7
17029,53655,53873,-0.4,53873,5.1,18.2,14.4,51.8,93.3,4.0,0.2,1.0,0.0,1.5,2.3,91.5,75.0,1.9,3.9,89.5,24.2,4027,17.1,23410,62.4,24.8,93100,21035,2.31,21669,38294,22.1,1230,17685,1.5,2667,3872,2.6,0.0,0.0,0.0,0.0,25.6,0,382885,635068,12150,75603,34,508.29,106.0
17031,5231351,5194675,0.7,5194675,6.6,23.2,12.4,51.5,65.9,24.8,0.8,6.7,0.1,1.7,24.6,43.4,86.3,21.0,34.0,83.7,33.7,232373,31.8,2175941,59.8,53.9,256900,1934771,2.64,29920,54598,15.8,127846,2193827,1.1,439828,510931,16.4,0.6,6.9,0.1,7.2,32.3,77932858,83964561,60585557,11571,13094372,3325,945.33,5495.1
17033,19600,19817,-1.1,19817,5.3,20.2,17.5,48.2,93.4,4.8,0.3,0.6,0.0,0.9,2.0,91.7,83.8,0.8,3.0,86.3,14.8,1944,18.6,8611,79.8,8.5,70000,7815,2.45,23387,43923,16.4,440,6899,10.7,1189,1597,0.0,0.0,0.0,0.0,0.0,26.4,0,90886,164186,8419,15266,8,443.63,44.7
17035,10968,11048,-0.7,11048,6.2,23.1,17.2,49.9,98.3,0.4,0.2,0.3,0.0,0.8,0.8,97.7,86.2,0.8,1.8,88.0,12.7,990,24.1,4846,81.2,5.1,82100,4163,2.61,21715,43255,13.1,171,1602,6.2,790,626,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22877,2119,3098,1,346.02,31.9
17037,104704,105160,-0.4,105160,6.0,21.8,10.4,50.2,88.3,6.9,0.4,2.6,0.1,1.7,10.5,78.9,77.6,7.3,11.5,91.2,28.2,6227,25.5,41377,62.8,28.3,188100,38011,2.54,24547,54436,15.9,1952,25295,-0.1,5823,7815,2.1,0.0,2.1,0.0,2.2,31.3,1435916,249685,1090171,10351,128175,43,631.31,166.6
17039,16434,16561,-0.8,16561,5.5,22.1,17.3,50.2,97.5,0.7,0.2,0.4,0.0,1.1,2.2,95.5,89.0,1.6,2.9,89.8,17.0,1507,22.1,7516,77.5,11.7,104400,6728,2.41,25914,48750,7.9,381,4631,1.1,929,1165,0.0,0.0,0.0,0.0,0.0,0.0,0,248857,188199,11527,13923,13,397.51,41.7
17041,19853,19980,-0.6,19980,6.9,25.7,16.1,50.5,97.8,0.5,0.2,0.5,0.0,1.0,6.6,91.5,87.5,4.4,17.7,81.8,14.7,1417,20.2,8380,78.2,11.2,95000,7589,2.59,22339,47921,10.2,595,6037,-0.4,1475,1871,0.0,0.0,0.0,0.0,0.0,0.0,699883,290117,218438,11222,24490,19,416.67,48.0
17043,927987,916924,1.2,916924,6.0,24.0,12.5,51.0,82.0,5.0,0.4,10.7,0.0,1.7,13.8,69.3,88.2,18.3,26.1,91.9,45.6,45634,29.1,355617,75.9,27.8,309800,335651,2.68,38405,77598,6.2,32918,567052,2.3,75191,101546,2.3,0.0,8.4,0.0,4.0,26.1,16862490,49574946,18043391,19550,2226207,793,327.50,2799.8
17045,18191,18576,-2.1,18576,5.5,21.7,19.5,51.5,98.3,0.5,0.2,0.2,0.0,0.7,1.1,97.3,87.8,1.0,2.3,88.6,17.2,1924,23.1,8785,76.0,7.9,72400,7881,2.32,23897,42947,14.9,370,5285,-8.5,1035,1251,0.0,0.0,0.0,0.0,0.0,0.0,521758,126747,197055,10476,12036,5,623.37,29.8
17047,6684,6721,-0.6,6721,5.5,22.8,18.8,50.7,98.2,0.5,0.2,0.3,0.0,0.8,1.1,97.3,92.8,0.3,1.4,88.2,12.5,614,21.4,3167,78.8,4.7,61500,2799,2.37,20907,39071,11.5,154,0,0.0,518,500,0.0,0.0,0.0,0.0,0.0,22.2,0,147064,40643,6229,2538,0,222.42,30.2
17049,34353,34242,0.3,34242,6.5,24.2,15.8,50.1,98.2,0.3,0.2,0.4,0.0,0.7,1.8,96.7,91.1,1.0,2.4,90.1,19.3,2812,17.5,14598,79.5,12.8,108100,13496,2.50,25566,50938,10.7,1172,17716,-0.2,2682,3422,0.0,0.0,0.0,0.0,0.0,0.0,890285,0,857847,25050,85192,16,478.78,71.5
17051,22014,22140,-0.6,22140,5.4,21.9,16.5,47.4,94.0,4.6,0.2,0.2,0.0,1.0,1.6,92.6,88.3,1.3,2.1,83.3,13.7,1612,23.4,9284,79.2,8.4,78400,8296,2.57,22419,43081,16.8,481,4741,0.3,1317,2194,0.0,0.0,0.0,0.0,0.0,0.0,174590,322619,227314,10846,18286,4,716.48,30.9
17053,14008,14081,-0.5,14081,5.8,23.4,19.2,50.8,97.6,0.8,0.2,0.4,0.0,1.0,2.5,95.3,89.0,1.3,2.6,86.9,16.3,1339,22.5,6294,78.8,7.2,89900,5709,2.39,25302,50332,9.2,377,3962,-3.6,961,1500,0.0,0.0,0.0,0.0,0.0,31.2,0,323108,112302,7990,11430,21,485.62,29.0
17055,39407,39556,-0.4,39561,6.0,22.8,18.7,51.0,97.7,0.5,0.3,0.4,0.0,1.1,1.3,96.5,87.7,1.0,1.9,84.9,12.8,3954,23.6,18504,78.4,8.5,63200,16100,2.42,19668,36383,18.5,776,7068,-0.9,2359,3165,0.0,0.0,0.0,0.0,0.0,21.4,223186,72726,362193,9236,34169,10,408.89,96.8
17057,36651,37069,-1.1,37069,5.1,20.6,18.5,48.1,94.4,3.7,0.6,0.3,0.0,0.9,2.6,92.5,85.6,2.7,4.3,84.0,14.0,3334,26.8,16140,76.6,10.5,80800,14717,2.36,21071,42963,13.7,677,6846,-2.4,1843,2540,0.0,0.0,0.0,0.0,0.0,28.8,0,0,288858,7843,29399,86,865.60,42.8
17059,5430,5589,-2.8,5589,5.1,20.2,21.6,51.3,97.8,0.4,0.3,0.1,0.0,1.4,1.4,96.4,85.6,0.5,0.9,78.6,9.8,535,27.3,2689,77.2,7.1,58700,2382,2.37,22674,38577,18.2,97,650,-5.2,295,548,0.0,0.0,0.0,0.0,0.0,0.0,0,23177,21882,3684,0,0,323.07,17.3
17061,13576,13886,-2.2,13886,5.6,22.5,17.6,49.5,98.0,1.0,0.2,0.1,0.0,0.6,0.9,97.1,88.9,0.8,2.0,85.6,13.3,1170,28.0,6356,76.5,9.2,71800,5809,2.34,22366,42193,12.8,266,1827,1.2,850,1080,0.0,0.0,0.0,0.0,0.0,0.0,0,151301,95884,7009,0,1,543.02,25.6
17063,50281,50063,0.4,50063,7.0,26.6,11.9,50.2,96.3,1.4,0.3,0.8,0.0,1.1,8.6,88.3,89.0,3.5,7.1,91.3,18.1,3305,29.0,20228,75.6,14.8,191500,18297,2.69,28159,64592,7.4,1074,14721,-1.7,2684,3673,0.0,0.0,1.3,0.0,2.4,33.3,2082448,438450,522618,11097,56309,133,418.04,119.8
17065,8370,8457,-1.0,8457,5.7,22.6,20.0,50.8,98.1,0.5,0.3,0.3,0.0,0.8,1.3,96.9,89.1,0.2,2.3,82.3,13.0,719,25.1,4099,82.7,5.5,74100,3470,2.39,22471,39000,10.0,196,1294,-2.8,546,1013,0.0,0.0,0.0,0.0,0.0,0.0,0,0,41922,5145,2759,0,434.67,19.5
17067,18891,19104,-1.1,19104,5.5,21.5,20.8,50.8,98.2,0.3,0.3,0.3,0.1,0.8,1.3,97.1,90.4,1.1,2.4,90.5,18.9,1796,22.1,9262,80.2,8.6,81700,7977,2.36,23027,43567,12.8,406,2783,-0.4,1334,2125,0.0,0.0,0.0,0.0,0.0,30.1,193240,200539,106493,5676,10926,4,793.73,24.1
17069,4258,4320,-1.4,4320,5.4,20.6,21.7,49.6,97.3,0.5,0.6,0.7,0.1,0.8,1.6,95.7,90.2,0.9,1.2,78.9,10.6,399,22.0,2476,78.3,7.8,65700,1856,2.26,18749,30875,23.8,69,755,0.3,221,446,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14363,3219,1016,0,177.53,24.3
17071,7043,7331,-3.9,7331,4.3,19.4,22.2,50.9,98.2,0.3,0.3,0.2,0.1,1.0,1.2,97.0,89.1,3.1,3.6,87.2,15.3,770,23.9,3780,80.3,3.6,82900,3155,2.31,23237,47944,11.4,103,659,2.8,412,604,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26145,3462,1914,8,378.87,19.3
17073,50155,50486,-0.7,50486,5.6,23.4,17.6,50.2,96.2,1.8,0.3,0.5,0.0,1.3,5.2,91.3,89.9,2.2,4.2,87.7,20.3,4543,22.6,22188,78.3,11.0,109900,20467,2.43,25931,50698,10.2,1088,13159,0.7,2905,3237,0.0,0.0,0.0,0.0,0.0,0.0,0,0,477578,9644,42009,37,822.99,61.3
17075,29240,29718,-1.6,29718,5.4,22.8,19.7,51.2,97.0,1.0,0.3,0.5,0.0,1.2,6.1,91.3,89.2,2.9,6.1,87.7,13.7,2494,25.1,13425,75.8,10.5,99400,11884,2.45,24563,48248,11.5,712,6514,0.4,2139,2722,0.0,0.0,0.0,0.0,0.0,23.7,338655,614888,265444,8843,20770,27,1117.32,26.6
17077,60071,60218,-0.2,60218,5.1,17.8,12.1,49.4,78.6,14.6,0.5,3.7,0.1,2.5,4.2,75.4,73.1,5.4,8.3,89.9,35.6,4387,16.9,28668,54.4,31.0,95100,23718,2.27,19619,32896,29.1,1348,17379,0.9,3226,4209,0.0,0.0,4.1,0.0,0.0,28.3,177351,0,684089,11751,108315,91,584.08,103.1
17079,9614,9698,-0.9,9698,5.8,22.6,17.8,50.0,98.5,0.2,0.2,0.4,0.0,0.7,1.0,97.6,88.0,0.9,1.3,89.7,15.1,874,23.4,4325,82.6,6.4,82700,3985,2.42,22917,47731,7.6,207,1784,4.6,860,1127,0.0,0.0,0.0,0.0,0.0,19.9,0,257191,82642,8592,3246,0,494.51,19.6
17081,38720,38827,-0.3,38827,6.3,22.0,16.9,48.7,88.5,8.8,0.3,0.7,0.0,1.7,2.3,86.8,86.2,1.2,3.5,85.5,15.2,3737,19.9,16847,74.0,12.8,87000,15314,2.41,22032,42679,17.2,968,16811,-2.3,2417,2846,3.0,0.0,0.0,0.0,0.0,18.6,0,0,567630,14157,67783,14,571.17,68.0
17083,22742,22985,-1.1,22985,5.1,21.9,16.6,51.1,97.5,0.6,0.3,0.4,0.0,1.2,1.1,96.6,90.4,0.9,2.0,88.5,16.6,2341,29.4,9876,80.5,9.1,120800,8650,2.55,24940,54469,8.9,434,4432,-6.5,1337,2278,0.0,0.0,0.0,0.0,0.0,30.6,0,0,250326,11186,26668,107,369.27,62.2
17085,22549,22677,-0.6,22678,5.1,20.2,22.7,49.7,97.9,0.6,0.2,0.4,0.0,0.9,3.1,95.0,90.0,3.1,4.0,89.9,23.3,2296,21.5,13626,78.4,9.3,142200,9862,2.28,28659,52487,8.5,727,7049,0.8,2005,2655,0.0,0.0,0.0,0.0,0.0,23.0,419517,120531,310735,14017,81271,45,601.09,37.7
